"Key","Title","Description","Municipality","DetailRegionCode"
"BU07790009","Verspreide huizen Raamsdonksveer","Buurt 'Verspreide huizen Raamsdonksveer' (BU07790009) is een buurt in wijk 'Wijk 00 Raamsdonksveer' in de gemeente 'Geertruidenberg'.","GM0779","BU07790009"
"WK077901  ","Wijk 01 Raamsdonk","Wijk 'Wijk 01 Raamsdonk' (WK077901) is een wijk in de gemeente 'Geertruidenberg'.","GM0779","WK077901"
"BU07790100","Raamsdonk","Buurt 'Raamsdonk' (BU07790100) is een buurt in wijk 'Wijk 01 Raamsdonk' in de gemeente 'Geertruidenberg'.","GM0779","BU07790100"
"BU07790109","Verspreide huizen Raamsdonk","Buurt 'Verspreide huizen Raamsdonk' (BU07790109) is een buurt in wijk 'Wijk 01 Raamsdonk' in de gemeente 'Geertruidenberg'.","GM0779","BU07790109"
"WK077902  ","Wijk 02 Geertruidenberg","Wijk 'Wijk 02 Geertruidenberg' (WK077902) is een wijk in de gemeente 'Geertruidenberg'.","GM0779","WK077902"
"BU07790200","Geertruidenberg-Kom","Buurt 'Geertruidenberg-Kom' (BU07790200) is een buurt in wijk 'Wijk 02 Geertruidenberg' in de gemeente 'Geertruidenberg'.","GM0779","BU07790200"
"BU07790201","Geertruidenberg-West","Buurt 'Geertruidenberg-West' (BU07790201) is een buurt in wijk 'Wijk 02 Geertruidenberg' in de gemeente 'Geertruidenberg'.","GM0779","BU07790201"
"BU07790202","Geertruidenberg-Noord","Buurt 'Geertruidenberg-Noord' (BU07790202) is een buurt in wijk 'Wijk 02 Geertruidenberg' in de gemeente 'Geertruidenberg'.","GM0779","BU07790202"
"BU07790203","Industrieterrein Dongeoever Amerkant","Buurt 'Industrieterrein Dongeoever Amerkant' (BU07790203) is een buurt in wijk 'Wijk 02 Geertruidenberg' in de gemeente 'Geertruidenberg'.","GM0779","BU07790203"
"BU07790209","Verspreide huizen Geertruidenberg","Buurt 'Verspreide huizen Geertruidenberg' (BU07790209) is een buurt in wijk 'Wijk 02 Geertruidenberg' in de gemeente 'Geertruidenberg'.","GM0779","BU07790209"
"GM1771    ","Geldrop-Mierlo","Gemeente 'Geldrop-Mierlo' (GM1771)","GM1771","GM1771"
"WK177100  ","Wijk 00 Geldrop","Wijk 'Wijk 00 Geldrop' (WK177100) is een wijk in de gemeente 'Geldrop-Mierlo'.","GM1771","WK177100"
"BU17710000","Centrum","Buurt 'Centrum' (BU17710000) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710000"
"BU17710001","Skandia","Buurt 'Skandia' (BU17710001) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710001"
"BU17710002","Akert","Buurt 'Akert' (BU17710002) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710002"
"BU17710003","Zesgehuchten","Buurt 'Zesgehuchten' (BU17710003) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710003"
"BU17710004","Braakhuizen-Noord","Buurt 'Braakhuizen-Noord' (BU17710004) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710004"
"BU17710005","Braakhuizen-Zuid","Buurt 'Braakhuizen-Zuid' (BU17710005) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710005"
"BU17710006","Coevering","Buurt 'Coevering' (BU17710006) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710006"
"BU17710007","Genoenhuis","Buurt 'Genoenhuis' (BU17710007) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710007"
"BU17710009","Gijzenrooi","Buurt 'Gijzenrooi' (BU17710009) is een buurt in wijk 'Wijk 00 Geldrop' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710009"
"WK177101  ","Wijk 01 Mierlo","Wijk 'Wijk 01 Mierlo' (WK177101) is een wijk in de gemeente 'Geldrop-Mierlo'.","GM1771","WK177101"
"BU17710100","Mierlo","Buurt 'Mierlo' (BU17710100) is een buurt in wijk 'Wijk 01 Mierlo' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710100"
"BU17710109","Verspreide huizen Mierlo","Buurt 'Verspreide huizen Mierlo' (BU17710109) is een buurt in wijk 'Wijk 01 Mierlo' in de gemeente 'Geldrop-Mierlo'.","GM1771","BU17710109"
"GM1652    ","Gemert-Bakel","Gemeente 'Gemert-Bakel' (GM1652)","GM1652","GM1652"
"WK165200  ","Wijk 00 Gemert","Wijk 'Wijk 00 Gemert' (WK165200) is een wijk in de gemeente 'Gemert-Bakel'.","GM1652","WK165200"
"BU16520000","Gemert-Centrum","Buurt 'Gemert-Centrum' (BU16520000) is een buurt in wijk 'Wijk 00 Gemert' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520000"
"BU16520001","Gemert-Noord","Buurt 'Gemert-Noord' (BU16520001) is een buurt in wijk 'Wijk 00 Gemert' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520001"
"BU16520002","Gemert-Oost","Buurt 'Gemert-Oost' (BU16520002) is een buurt in wijk 'Wijk 00 Gemert' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520002"
"BU16520003","Industrieterrein Scheiweg","Buurt 'Industrieterrein Scheiweg' (BU16520003) is een buurt in wijk 'Wijk 00 Gemert' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520003"
"BU16520004","Doonheide","Buurt 'Doonheide' (BU16520004) is een buurt in wijk 'Wijk 00 Gemert' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520004"
"BU16520007","Verspreide huizen Kampen-Esdonk","Buurt 'Verspreide huizen Kampen-Esdonk' (BU16520007) is een buurt in wijk 'Wijk 00 Gemert' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520007"
"BU16520008","Verspreide huizen Broekkant","Buurt 'Verspreide huizen Broekkant' (BU16520008) is een buurt in wijk 'Wijk 00 Gemert' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520008"
"BU16520009","Verspreide huizen Rooije Hoef","Buurt 'Verspreide huizen Rooije Hoef' (BU16520009) is een buurt in wijk 'Wijk 00 Gemert' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520009"
"WK165201  ","Wijk 01 Handel","Wijk 'Wijk 01 Handel' (WK165201) is een wijk in de gemeente 'Gemert-Bakel'.","GM1652","WK165201"
"BU16520100","Handel","Buurt 'Handel' (BU16520100) is een buurt in wijk 'Wijk 01 Handel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520100"
"BU16520108","Verspreide huizen Verreheide","Buurt 'Verspreide huizen Verreheide' (BU16520108) is een buurt in wijk 'Wijk 01 Handel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520108"
"BU16520109","Verspreide huizen Heereveld","Buurt 'Verspreide huizen Heereveld' (BU16520109) is een buurt in wijk 'Wijk 01 Handel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520109"
"WK165202  ","Wijk 02 De Mortel","Wijk 'Wijk 02 De Mortel' (WK165202) is een wijk in de gemeente 'Gemert-Bakel'.","GM1652","WK165202"
"BU16520200","De Mortel","Buurt 'De Mortel' (BU16520200) is een buurt in wijk 'Wijk 02 De Mortel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520200"
"BU16520208","Verspreide huizen Milschot-Tereyken","Buurt 'Verspreide huizen Milschot-Tereyken' (BU16520208) is een buurt in wijk 'Wijk 02 De Mortel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520208"
"BU16520209","Verspreide huizen Mortelse Peel","Buurt 'Verspreide huizen Mortelse Peel' (BU16520209) is een buurt in wijk 'Wijk 02 De Mortel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520209"
"WK165203  ","Wijk 03 Elsendorp","Wijk 'Wijk 03 Elsendorp' (WK165203) is een wijk in de gemeente 'Gemert-Bakel'.","GM1652","WK165203"
"BU16520300","Elsendorp","Buurt 'Elsendorp' (BU16520300) is een buurt in wijk 'Wijk 03 Elsendorp' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520300"
"BU16520309","Verspreide huizen Elsendorp","Buurt 'Verspreide huizen Elsendorp' (BU16520309) is een buurt in wijk 'Wijk 03 Elsendorp' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520309"
"WK165204  ","Wijk 04 Bakel","Wijk 'Wijk 04 Bakel' (WK165204) is een wijk in de gemeente 'Gemert-Bakel'.","GM1652","WK165204"
"BU16520400","Bakel","Buurt 'Bakel' (BU16520400) is een buurt in wijk 'Wijk 04 Bakel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520400"
"BU16520408","Verspreide huizen Grotelse Heide en Esp","Buurt 'Verspreide huizen Grotelse Heide en Esp' (BU16520408) is een buurt in wijk 'Wijk 04 Bakel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520408"
"BU16520409","Verspr.h. ten zuidwesten van Bakel","Buurt 'Verspreide huizen ten zuidwesten van Bakel' (BU16520409) is een buurt in wijk 'Wijk 04 Bakel' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520409"
"WK165205  ","Wijk 05 Milheeze","Wijk 'Wijk 05 Milheeze' (WK165205) is een wijk in de gemeente 'Gemert-Bakel'.","GM1652","WK165205"
"BU16520500","Milheeze","Buurt 'Milheeze' (BU16520500) is een buurt in wijk 'Wijk 05 Milheeze' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520500"
"BU16520508","Verspreide huizen Groote Peel","Buurt 'Verspreide huizen Groote Peel' (BU16520508) is een buurt in wijk 'Wijk 05 Milheeze' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520508"
"BU16520509","Verspreide huizen Milheeze","Buurt 'Verspreide huizen Milheeze' (BU16520509) is een buurt in wijk 'Wijk 05 Milheeze' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520509"
"WK165206  ","Wijk 06 De Rips","Wijk 'Wijk 06 De Rips' (WK165206) is een wijk in de gemeente 'Gemert-Bakel'.","GM1652","WK165206"
"BU16520600","De Rips","Buurt 'De Rips' (BU16520600) is een buurt in wijk 'Wijk 06 De Rips' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520600"
"BU16520609","Verspreide huizen Rips","Buurt 'Verspreide huizen Rips' (BU16520609) is een buurt in wijk 'Wijk 06 De Rips' in de gemeente 'Gemert-Bakel'.","GM1652","BU16520609"
"GM0907    ","Gennep","Gemeente 'Gennep' (GM0907)","GM0907","GM0907"
"WK090700  ","Wijk 00 Milsbeek","Wijk 'Wijk 00 Milsbeek' (WK090700) is een wijk in de gemeente 'Gennep'.","GM0907","WK090700"
"BU09070000","Milsbeek","Buurt 'Milsbeek' (BU09070000) is een buurt in wijk 'Wijk 00 Milsbeek' in de gemeente 'Gennep'.","GM0907","BU09070000"
"BU09070001","Sprokkelveld","Buurt 'Sprokkelveld' (BU09070001) is een buurt in wijk 'Wijk 00 Milsbeek' in de gemeente 'Gennep'.","GM0907","BU09070001"
"BU09070009","Bloemenstraat-Zwarteweg","Buurt 'Bloemenstraat-Zwarteweg' (BU09070009) is een buurt in wijk 'Wijk 00 Milsbeek' in de gemeente 'Gennep'.","GM0907","BU09070009"
"WK090701  ","Wijk 01 Ottersum","Wijk 'Wijk 01 Ottersum' (WK090701) is een wijk in de gemeente 'Gennep'.","GM0907","WK090701"
"BU09070100","Ottersum","Buurt 'Ottersum' (BU09070100) is een buurt in wijk 'Wijk 01 Ottersum' in de gemeente 'Gennep'.","GM0907","BU09070100"
"BU09070108","Aaldonk-Violenberg","Buurt 'Aaldonk-Violenberg' (BU09070108) is een buurt in wijk 'Wijk 01 Ottersum' in de gemeente 'Gennep'.","GM0907","BU09070108"
"BU09070109","Looierheide","Buurt 'Looierheide' (BU09070109) is een buurt in wijk 'Wijk 01 Ottersum' in de gemeente 'Gennep'.","GM0907","BU09070109"
"WK090702  ","Wijk 02 Ven-Zelderheide","Wijk 'Wijk 02 Ven-Zelderheide' (WK090702) is een wijk in de gemeente 'Gennep'.","GM0907","WK090702"
"BU09070200","Ven-Zelderheide","Buurt 'Ven-Zelderheide' (BU09070200) is een buurt in wijk 'Wijk 02 Ven-Zelderheide' in de gemeente 'Gennep'.","GM0907","BU09070200"
"BU09070209","Langehorst-Zelder","Buurt 'Langehorst-Zelder' (BU09070209) is een buurt in wijk 'Wijk 02 Ven-Zelderheide' in de gemeente 'Gennep'.","GM0907","BU09070209"
"WK090703  ","Wijk 03 Gennep","Wijk 'Wijk 03 Gennep' (WK090703) is een wijk in de gemeente 'Gennep'.","GM0907","WK090703"
"BU09070300","Oude Stadskern","Buurt 'Oude Stadskern' (BU09070300) is een buurt in wijk 'Wijk 03 Gennep' in de gemeente 'Gennep'.","GM0907","BU09070300"
"BU09070301","Noord","Buurt 'Noord' (BU09070301) is een buurt in wijk 'Wijk 03 Gennep' in de gemeente 'Gennep'.","GM0907","BU09070301"
"BU09070302","Midden","Buurt 'Midden' (BU09070302) is een buurt in wijk 'Wijk 03 Gennep' in de gemeente 'Gennep'.","GM0907","BU09070302"
"BU09070303","Zuid","Buurt 'Zuid' (BU09070303) is een buurt in wijk 'Wijk 03 Gennep' in de gemeente 'Gennep'.","GM0907","BU09070303"
"BU09070309","Panoven-Maaskemp","Buurt 'Panoven-Maaskemp' (BU09070309) is een buurt in wijk 'Wijk 03 Gennep' in de gemeente 'Gennep'.","GM0907","BU09070309"
"WK090704  ","Wijk 04 Heijen","Wijk 'Wijk 04 Heijen' (WK090704) is een wijk in de gemeente 'Gennep'.","GM0907","WK090704"
"BU09070400","Heijen","Buurt 'Heijen' (BU09070400) is een buurt in wijk 'Wijk 04 Heijen' in de gemeente 'Gennep'.","GM0907","BU09070400"
"BU09070408","Heijensebos","Buurt 'Heijensebos' (BU09070408) is een buurt in wijk 'Wijk 04 Heijen' in de gemeente 'Gennep'.","GM0907","BU09070408"
"BU09070409","Diekendaal-Nieuwerf","Buurt 'Diekendaal-Nieuwerf' (BU09070409) is een buurt in wijk 'Wijk 04 Heijen' in de gemeente 'Gennep'.","GM0907","BU09070409"
"GM0784    ","Gilze en Rijen","Gemeente 'Gilze en Rijen' (GM0784)","GM0784","GM0784"
"WK078401  ","Rijen","Wijk 'Rijen' (WK078401) is een wijk in de gemeente 'Gilze en Rijen'.","GM0784","WK078401"
"BU07840101","Centrumgebied West Rijen","Buurt 'Centrumgebied West Rijen' (BU07840101) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840101"
"BU07840102","Vijf Eiken","Buurt 'Vijf Eiken' (BU07840102) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840102"
"BU07840103","Wolfsweide","Buurt 'Wolfsweide' (BU07840103) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840103"
"BU07840104","Centrumgebied Oost Rijen","Buurt 'Centrumgebied Oost Rijen' (BU07840104) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840104"
"BU07840105","Schildersbuurt","Buurt 'Schildersbuurt' (BU07840105) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840105"
"BU07840106","Vliegende Vennen","Buurt 'Vliegende Vennen' (BU07840106) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840106"
"BU07840107","Paarse Strook","Buurt 'Paarse Strook' (BU07840107) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840107"
"BU07840108","Bedrijventerrein Haansberg","Buurt 'Bedrijventerrein Haansberg' (BU07840108) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840108"
"BU07840109","Rijen Zuid","Buurt 'Rijen Zuid' (BU07840109) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840109"
"BU07840110","Grote Spie","Buurt 'Grote Spie' (BU07840110) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840110"
"BU07840111","Tussen de Leijen","Buurt 'Tussen de Leijen' (BU07840111) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840111"
"BU07840112","Buitengebied Zuid Rijen","Buurt 'Buitengebied Zuid Rijen' (BU07840112) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840112"
"BU07840113","Buitengebied Noord Rijen","Buurt 'Buitengebied Noord Rijen' (BU07840113) is een buurt in wijk 'Rijen' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840113"
"WK078402  ","Gilze","Wijk 'Gilze' (WK078402) is een wijk in de gemeente 'Gilze en Rijen'.","GM0784","WK078402"
"BU07840201","Centrumgebied Noord Gilze","Buurt 'Centrumgebied Noord Gilze' (BU07840201) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840201"
"BU07840202","Centrumgebied Zuid Gilze","Buurt 'Centrumgebied Zuid Gilze' (BU07840202) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840202"
"BU07840203","Strijpakkers-Laars","Buurt 'Strijpakkers-Laars' (BU07840203) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840203"
"BU07840204","Steenakkers","Buurt 'Steenakkers' (BU07840204) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840204"
"BU07840205","Bedrijventerrein Broekakkers","Buurt 'Bedrijventerrein Broekakkers' (BU07840205) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840205"
"BU07840206","Hofstad","Buurt 'Hofstad' (BU07840206) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840206"
"BU07840207","Bedrijventerrein Midden-Brabant Poort","Buurt 'Bedrijventerrein Midden-Brabant Poort' (BU07840207) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840207"
"BU07840208","Buitengebied Gilze","Buurt 'Buitengebied Gilze' (BU07840208) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840208"
"BU07840209","Prinsenbosch","Buurt 'Prinsenbosch' (BU07840209) is een buurt in wijk 'Gilze' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840209"
"WK078403  ","Hulten","Wijk 'Hulten' (WK078403) is een wijk in de gemeente 'Gilze en Rijen'.","GM0784","WK078403"
"BU07840301","Kern Hulten","Buurt 'Kern Hulten' (BU07840301) is een buurt in wijk 'Hulten' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840301"
"BU07840302","Buitengebied Hulten","Buurt 'Buitengebied Hulten' (BU07840302) is een buurt in wijk 'Hulten' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840302"
"WK078404  ","Molenschot","Wijk 'Molenschot' (WK078404) is een wijk in de gemeente 'Gilze en Rijen'.","GM0784","WK078404"
"BU07840401","Kern Molenschot","Buurt 'Kern Molenschot' (BU07840401) is een buurt in wijk 'Molenschot' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840401"
"BU07840402","Buitengebied Molenschot","Buurt 'Buitengebied Molenschot' (BU07840402) is een buurt in wijk 'Molenschot' in de gemeente 'Gilze en Rijen'.","GM0784","BU07840402"
"GM1924    ","Goeree-Overflakkee","Gemeente 'Goeree-Overflakkee' (GM1924)","GM1924","GM1924"
"WK192400  ","Goedereede","Wijk 'Goedereede' (WK192400) is een wijk in de gemeente 'Goeree-Overflakkee'.","GM1924","WK192400"
"BU19240001","Goedereede woonkern","Buurt 'Goedereede woonkern' (BU19240001) is een buurt in wijk 'Goedereede' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240001"
"BU19240002","Goedereede havenhoofd","Buurt 'Goedereede havenhoofd' (BU19240002) is een buurt in wijk 'Goedereede' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240002"
"BU19240003","Goedereede buitengebied","Buurt 'Goedereede buitengebied' (BU19240003) is een buurt in wijk 'Goedereede' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240003"
"WK192401  ","Ouddorp","Wijk 'Ouddorp' (WK192401) is een wijk in de gemeente 'Goeree-Overflakkee'.","GM1924","WK192401"
"BU19240101","Ouddorp centrum","Buurt 'Ouddorp centrum' (BU19240101) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240101"
"BU19240102","Ouddorp noord","Buurt 'Ouddorp noord' (BU19240102) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240102"
"BU19240103","Ouddorp zuid","Buurt 'Ouddorp zuid' (BU19240103) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240103"
"BU19240104","Ouddorp klepperstee klarebeek","Buurt 'Ouddorp klepperstee klarebeek' (BU19240104) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240104"
"BU19240105","Ouddorp oude nieuwlandseweg","Buurt 'Ouddorp oude nieuwlandseweg' (BU19240105) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240105"
"BU19240106","Ouddorp brouwersdam","Buurt 'Ouddorp brouwersdam' (BU19240106) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240106"
"BU19240107","Ouddorp westeinde","Buurt 'Ouddorp westeinde' (BU19240107) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240107"
"BU19240108","Ouddorp oudeland","Buurt 'Ouddorp oudeland' (BU19240108) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240108"
"BU19240109","Ouddorp buitengebied","Buurt 'Ouddorp buitengebied' (BU19240109) is een buurt in wijk 'Ouddorp' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240109"
"WK192402  ","Stellendam","Wijk 'Stellendam' (WK192402) is een wijk in de gemeente 'Goeree-Overflakkee'.","GM1924","WK192402"
"BU19240201","Stellendam centrum","Buurt 'Stellendam centrum' (BU19240201) is een buurt in wijk 'Stellendam' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240201"
"BU19240202","Stellendam west","Buurt 'Stellendam west' (BU19240202) is een buurt in wijk 'Stellendam' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240202"
"BU19240203","Stellendam zuiderdiep","Buurt 'Stellendam zuiderdiep' (BU19240203) is een buurt in wijk 'Stellendam' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240203"
"BU19240204","Stellendam haven","Buurt 'Stellendam haven' (BU19240204) is een buurt in wijk 'Stellendam' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240204"
"BU19240205","Stellendam buitengebied","Buurt 'Stellendam buitengebied' (BU19240205) is een buurt in wijk 'Stellendam' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240205"
"WK192403  ","Middelharnis","Wijk 'Middelharnis' (WK192403) is een wijk in de gemeente 'Goeree-Overflakkee'.","GM1924","WK192403"
"BU19240301","Middelharnis westplaat","Buurt 'Middelharnis westplaat' (BU19240301) is een buurt in wijk 'Middelharnis' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240301"
"BU19240302","Middelharnis centrum","Buurt 'Middelharnis centrum' (BU19240302) is een buurt in wijk 'Middelharnis' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240302"
"BU19240303","Middelharnis prinsenkwartier","Buurt 'Middelharnis prinsenkwartier' (BU19240303) is een buurt in wijk 'Middelharnis' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240303"
"BU19240304","Middelharnis bomenbuurt","Buurt 'Middelharnis bomenbuurt' (BU19240304) is een buurt in wijk 'Middelharnis' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240304"
"BU19240305","Middelharnis oostplaat","Buurt 'Middelharnis oostplaat' (BU19240305) is een buurt in wijk 'Middelharnis' in de gemeente 'Goeree-Overflakkee'.","GM1924","BU19240305"
